Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768632158,200,,Aggregated,1.200000,0.000000,4300,6900,8800,10000,25000,31000,41000,46000,56000,56000,56000,585,0,4300.0,8142.080154010256,582.734238,56008.412733000005,8777.852991452992
1768632159,200,,Aggregated,1.200000,0.000000,4300,6900,8800,10000,25000,31000,41000,46000,56000,56000,56000,585,0,4300.0,8142.080154010256,582.734238,56008.412733000005,8777.852991452992
1768632160,200,,Aggregated,1.200000,0.000000,4300,6900,8800,10000,25000,31000,41000,46000,56000,56000,56000,585,0,4300.0,8142.080154010256,582.734238,56008.412733000005,8777.852991452992
1768632161,200,,Aggregated,0.700000,0.000000,4400,7000,9000,11000,27000,33000,44000,51000,59000,59000,59000,589,0,4400.0,8457.29650629711,582.734238,59459.36122100001,8776.864176570458
1768632162,200,,Aggregated,0.600000,0.000000,4400,7000,9000,11000,27000,33000,45000,51000,59000,59000,59000,590,0,4400.0,8541.021141374573,582.734238,59459.36122100001,8767.838983050848
1768632163,200,,Aggregated,0.800000,0.000000,4400,7300,9300,11000,28000,35000,48000,53000,59000,59000,59000,596,0,4400.0,8939.05984443624,582.734238,59459.36122100001,8723.494966442953
1768632164,200,,Aggregated,0.700000,0.000000,4500,7300,9300,11000,29000,37000,50000,53000,59000,59000,59000,601,0,4500.0,9291.542345344424,582.734238,59459.36122100001,8679.702163061564
1768632165,200,,Aggregated,1.100000,0.000000,4500,7400,9600,12000,29000,41000,51000,58000,86000,86000,86000,604,0,4500.0,9584.339904988408,582.734238,85548.05666999999,8668.246688741721
1768632166,200,,Aggregated,1.100000,0.000000,4500,7400,9700,12000,30000,44000,53000,58000,86000,86000,86000,607,0,4500.0,9813.403195855022,582.734238,85548.05666999999,8667.678747940692
1768632167,200,,Aggregated,1.700000,0.000000,4500,7400,9700,12000,30000,44000,54000,58000,86000,86000,86000,608,0,4500.0,9891.91483417434,582.734238,85548.05666999999,8659.106907894737
1768632168,200,,Aggregated,1.800000,0.000000,4600,7500,9700,12000,31000,45000,55000,58000,86000,86000,86000,610,0,4500.0,10052.018727032786,582.734238,85548.05666999999,8667.104918032786
1768632169,200,,Aggregated,2.300000,0.000000,4600,7500,9800,13000,31000,46000,55000,58000,86000,86000,86000,612,0,4600.0,10205.032130728758,582.734238,85548.05666999999,8666.20751633987
1768632170,200,,Aggregated,2.300000,0.000000,4600,7500,9800,13000,31000,47000,55000,58000,86000,86000,86000,614,0,4600.0,10339.508455579804,582.734238,85548.05666999999,8665.311074918567
1768632171,200,,Aggregated,2.500000,0.000000,4600,7500,9800,13000,31000,47000,55000,58000,86000,86000,86000,615,0,4600.0,10402.017664946341,582.734238,85548.05666999999,8656.840650406504
1768632172,200,,Aggregated,2.500000,0.000000,4700,7600,9900,13000,31000,48000,56000,59000,86000,86000,86000,616,0,4600.0,10495.102044785714,582.734238,85548.05666999999,8657.193181818182
1768632173,200,,Aggregated,2.600000,0.000000,4700,7600,9900,14000,32000,48000,56000,59000,86000,86000,86000,618,0,4700.0,10620.57959597411,582.734238,85548.05666999999,8649.122977346278
1768632174,200,,Aggregated,2.600000,0.000000,4800,7700,10000,14000,33000,49000,58000,61000,86000,86000,86000,620,0,4700.0,10801.439714267743,582.734238,85548.05666999999,8657.024193548386
1768632175,200,,Aggregated,2.600000,0.000000,4800,7700,10000,14000,33000,49000,58000,61000,86000,86000,86000,621,0,4800.0,10875.420925827697,582.734238,85548.05666999999,8657.373590982286
1768632176,200,,Aggregated,1.900000,0.000000,4800,7800,10000,15000,33000,49000,58000,61000,86000,86000,86000,622,0,4800.0,10956.43105840836,582.734238,85548.05666999999,8649.028938906753
1768632177,200,,Aggregated,1.900000,0.000000,4800,7800,10000,15000,33000,49000,58000,61000,86000,86000,86000,622,0,4800.0,10956.43105840836,582.734238,85548.05666999999,8649.028938906753
1768632178,200,,Aggregated,1.400000,0.000000,4800,7800,10000,15000,33000,50000,58000,64000,86000,86000,86000,624,0,4800.0,11153.695728948718,582.734238,85548.05666999999,8664.009615384615
1768632179,200,,Aggregated,1.400000,0.000000,4800,7800,10000,15000,33000,50000,58000,64000,86000,86000,86000,624,0,4800.0,11153.695728948718,582.734238,85548.05666999999,8664.009615384615
1768632180,200,,Aggregated,1.300000,0.000000,4800,7900,11000,15000,34000,51000,61000,67000,86000,86000,86000,627,0,4800.0,11420.491105961722,582.734238,85548.05666999999,8670.564593301435
1768632181,200,,Aggregated,1.400000,0.000000,4900,7900,11000,15000,35000,51000,61000,68000,86000,86000,86000,629,0,4900.0,11580.139864565976,582.734238,85548.05666999999,8653.961844197138
1768632182,200,,Aggregated,1.200000,0.000000,4900,8000,11000,16000,36000,53000,63000,70000,100000,100000,100000,631,0,4900.0,11807.030884786052,582.734238,99685.522725,8646.09350237718
1768632183,200,,Aggregated,1.200000,0.000000,4900,8000,11000,16000,36000,53000,63000,70000,100000,100000,100000,631,0,4900.0,11807.030884786052,582.734238,99685.522725,8646.09350237718
1768632184,200,,Aggregated,1.400000,0.000000,4900,8000,11000,16000,36000,53000,64000,71000,100000,100000,100000,633,0,4900.0,11990.893241804106,582.734238,99685.522725,8645.282780410742
